time_point,pitch_names
99.520000000,"[""D3"", ""D#3"", ""E3""]"
99.540000000,"[""D3"", ""D#3"", ""E3""]"
99.560000000,"[""D3"", ""D#3"", ""E3""]"
99.580000000,"[""D3"", ""D#3"", ""E3""]"
99.600000000,"[""D3"", ""D#3"", ""E3"", ""D5"", ""D#5""]"
99.620000000,"[""D3"", ""D#3"", ""E3"", ""D5"", ""D#5"", ""E5""]"
99.640000000,"[""D3"", ""D#3"", ""E3"", ""D5"", ""D#5"", ""E5""]"
99.660000000,"[""D3"", ""D#3"", ""E3"", ""D5"", ""D#5"", ""E5""]"
99.680000000,"[""D3"", ""D#3"", ""E3"", ""D5"", ""D#5"", ""E5""]"
99.700000000,"[""D3"", ""D#3"", ""E3"", ""C#4"", ""D5"", ""D#5""]"
99.720000000,"[""D3"", ""D#3"", ""E3"", ""C#4"", ""D5"", ""D#5""]"
99.740000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.760000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.780000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.800000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.820000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.840000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.860000000,"[""D#3"", ""D5"", ""D#5"", ""E5""]"
99.880000000,"[""D5"", ""D#5"", ""E5""]"
99.900000000,"[""D5"", ""D#5"", ""E5""]"
99.920000000,"[""D5"", ""D#5"", ""E5""]"
99.940000000,"[""D5"", ""D#5"", ""E5""]"
99.960000000,"[""D5"", ""D#5"", ""E5""]"
99.980000000,"[""G#3"", ""C4"", ""D#5"", ""E5"", ""G#5""]"
100.000000000,"[""G#3"", ""C4"", ""G#5""]"
100.020000000,"[""G#3"", ""C4"", ""G#5""]"
100.040000000,"[""G#3"", ""C4"", ""G#5""]"
100.060000000,"[""G#3"", ""C4""]"
100.080000000,"[""G#3"", ""C4"", ""D#5""]"
100.100000000,"[""G#3"", ""C4"", ""D#5""]"
100.120000000,"[""G#3"", ""C4""]"
100.140000000,"[""G#3"", ""C4""]"
100.160000000,"[""G#3""]"
100.180000000,"[""G#3"", ""C4"", ""D5"", ""D#5""]"
100.200000000,"[""G#3"", ""D5"", ""D#5""]"
100.220000000,"[""G#3"", ""D5"", ""B5""]"
100.240000000,"[""G#3"", ""B5""]"
100.260000000,"[""G#3"", ""B5""]"
100.280000000,"[""G#3"", ""B5""]"
100.300000000,"[""G#3"", ""B5""]"
100.320000000,"[""G#3"", ""B5""]"
100.340000000,"[""B5"", ""C6""]"
100.360000000,"[""B5"", ""C6""]"
100.380000000,"[""B5""]"
100.400000000,"[""B5""]"
100.420000000,"[""B5""]"
100.440000000,"[""B5""]"
100.460000000,"[""B5""]"
100.480000000,"[""D4"", ""A#4"", ""B4"", ""C5""]"
100.500000000,"[""D4"", ""A#4"", ""B4"", ""C5""]"
100.520000000,"[""D4"", ""A#4"", ""B4"", ""C5""]"
100.540000000,"[""D4"", ""D#4"", ""A#4"", ""B4"", ""C5""]"
100.560000000,"[""C#4"", ""D4"", ""D#4"", ""B4"", ""C5""]"
100.580000000,"[""C#4"", ""D4"", ""B4""]"
100.600000000,"[""C#4"", ""D4""]"
100.620000000,"[""C#4"", ""D4"", ""A5"", ""A#5"", ""B5""]"
100.640000000,"[""D4"", ""A5"", ""A#5"", ""B5""]"
100.660000000,"[""D4"", ""A5"", ""A#5"", ""B5""]"
100.680000000,"[""D4"", ""A#5"", ""B5""]"
100.700000000,"[""D4"", ""B4"", ""A#5"", ""B5""]"
100.720000000,"[""D4"", ""B4"", ""A#5"", ""B5""]"
100.740000000,"[""D4"", ""B4"", ""G5"", ""A5"", ""A#5""]"
100.760000000,"[""G5"", ""G#5"", ""A5""]"
100.780000000,"[""F4"", ""G5"", ""G#5"", ""A5""]"
100.800000000,"[""F4"", ""G5"", ""G#5"", ""A5""]"
100.820000000,"[""G5"", ""G#5"", ""A5""]"
100.840000000,"[""G5"", ""G#5"", ""A5""]"
100.860000000,"[""G5"", ""G#5"", ""A5""]"
100.880000000,"[""G5"", ""G#5"", ""A5""]"
100.900000000,"[""G#5""]"
100.920000000,"[""G#5""]"
100.940000000,"[""G#5""]"
100.960000000,"[""G#5""]"
100.980000000,"[""G#5""]"
101.000000000,"[""D4"", ""D#4"", ""C5"", ""G#5""]"
101.020000000,"[""D4"", ""D#4"", ""C5"", ""G#5""]"
101.040000000,"[""D4"", ""D#4"", ""B4"", ""C5"", ""G5"", ""G#5""]"
101.060000000,"[""D4"", ""D#4"", ""B4"", ""C5"", ""G5"", ""G#5""]"
101.080000000,"[""D4"", ""D#4"", ""B4"", ""C5"", ""G5"", ""G#5""]"
101.100000000,"[""D4"", ""D#4"", ""C5"", ""G5"", ""G#5"", ""A5""]"
101.120000000,"[""D4"", ""D#4"", ""C5"", ""G5"", ""G#5"", ""A5""]"
101.140000000,"[""D4"", ""D#4"", ""G#4"", ""C5"", ""G5"", ""G#5"", ""A5""]"
101.160000000,"[""D4"", ""D#4"", ""G#4"", ""G5"", ""G#5"", ""A5""]"
101.180000000,"[""D4"", ""D#4"", ""G4"", ""G#4"", ""G5"", ""G#5"", ""A5""]"
101.200000000,"[""D4"", ""D#4"", ""G4"", ""G#4"", ""G#5"", ""A5""]"
101.220000000,"[""D4"", ""D#4"", ""C5"", ""G#5""]"
101.240000000,"[""D#4"", ""C5"", ""F#5"", ""G5"", ""G#5""]"
101.260000000,"[""D#4"", ""F#5"", ""G5"", ""G#5""]"
101.280000000,"[""D#4"", ""F#5"", ""G5""]"
101.300000000,"[""F#5"", ""G5""]"
101.320000000,"[""F#5"", ""G5""]"
101.340000000,"[""F#5"", ""G5"", ""G#5""]"
101.360000000,"[""F#5"", ""G5"", ""G#5""]"
101.380000000,"[""F#5"", ""G5""]"
101.400000000,"[""F#5"", ""G5""]"
101.420000000,"[""F#5"", ""G5""]"
101.440000000,"[""F#5"", ""G5""]"
101.460000000,"[""F#5"", ""G5""]"
101.480000000,"[""F#5"", ""G5""]"
101.500000000,"[""D4"", ""D#4"", ""A#4""]"
101.520000000,"[""D4"", ""D#4"", ""A#4"", ""B4""]"
101.540000000,"[""D#4"", ""A#4"", ""B4""]"
101.560000000,"[""D#4"", ""A4"", ""A#4"", ""B4""]"
101.580000000,"[""D#4"", ""A4"", ""A#4"", ""B4""]"
101.600000000,"[""D#4"", ""A4"", ""A#4""]"
101.620000000,"[""D#4"", ""A#4""]"
101.640000000,"[""D4"", ""D#4"", ""A#4""]"
101.660000000,"[""D4"", ""D#4"", ""A#4"", ""D#6""]"
101.680000000,"[""D#4"", ""A#4"", ""D#6""]"
101.700000000,"[""D#4"", ""A#4"", ""D#6""]"
101.720000000,"[""D#4"", ""A#4""]"
101.740000000,"[""C#4"", ""D#4"", ""A#4""]"
101.760000000,"[""C#4"", ""A#4"", ""G5"", ""G#5""]"
101.780000000,"[""G#3"", ""C4"", ""C#4"", ""A#4"", ""G5"", ""G#5"", ""E6""]"
101.800000000,"[""G#3"", ""C4"", ""C#4"", ""A#4"", ""G5"", ""G#5"", ""E6""]"
101.820000000,"[""C#4"", ""A#4"", ""G#5"", ""E6""]"
101.840000000,"[""A#4"", ""G5"", ""G#5""]"
101.860000000,"[""G#5"", ""D6""]"
101.880000000,"[""C#4"", ""G#5"", ""D6""]"
101.900000000,"[""G#3"", ""C#4"", ""G#5"", ""D6"", ""E6""]"
101.920000000,"[""G#3"", ""C#4"", ""G#5"", ""D6"", ""E6""]"
101.940000000,"[""G#3"", ""C#4"", ""D6""]"
101.960000000,"[""G#3"", ""C4"", ""C#4"", ""C5""]"
101.980000000,"[""G#3"", ""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.000000000,"[""G#3"", ""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.020000000,"[""G#3"", ""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.040000000,"[""G#3"", ""C#4"", ""C5"", ""G#5""]"
102.060000000,"[""C#4"", ""C5"", ""G#5""]"
102.080000000,"[""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.100000000,"[""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.120000000,"[""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.140000000,"[""C#4"", ""C5"", ""C#5"", ""G#5""]"
102.160000000,"[""C#4"", ""D4"", ""C5"", ""C#5"", ""G#5"", ""D6"", ""D#6"", ""E6""]"
102.180000000,"[""C#4"", ""D4"", ""C5"", ""G#5"", ""D6"", ""D#6"", ""E6""]"
102.200000000,"[""C#4"", ""D4"", ""G#5""]"
102.220000000,"[""C#4"", ""D4"", ""C5"", ""G#5""]"
102.240000000,"[""C#4"", ""G#5"", ""D6""]"
102.260000000,"[""C#4"", ""D6""]"
102.280000000,"[""C#4"", ""G#5""]"
102.300000000,"[""G#5""]"
102.320000000,"[""D4"", ""C#5"", ""G#5""]"
102.340000000,"[""D4"", ""C#5""]"
102.360000000,"[""C#4"", ""D4""]"
102.380000000,"[""D4""]"
102.400000000,"[""D4""]"
102.420000000,"[""D4""]"
102.440000000,"[""D4""]"
102.460000000,"[""D4""]"
102.480000000,"[""A#4""]"
102.500000000,"[""A#4"", ""D#6""]"
102.520000000,"[""C#4"", ""D#6""]"
102.540000000,"[""C#4""]"
102.560000000,"[""C#4""]"
102.580000000,"[""C#4""]"
102.600000000,"[""C#4""]"
102.620000000,"[""C#4""]"
102.640000000,"[""C#4""]"
102.660000000,"[""C#4""]"
102.680000000,"[""C#4""]"
102.700000000,"[""C#4""]"
102.720000000,"[""C#4""]"
102.740000000,"[""G#3"", ""C#4""]"
102.760000000,"[""G#3"", ""C#4""]"
102.780000000,"[""G#3"", ""C#4"", ""G#5""]"
102.800000000,"[""G#3"", ""G5"", ""G#5""]"
102.820000000,"[""G#3"", ""G5"", ""G#5""]"
102.840000000,"[""G#3"", ""G#5""]"
102.860000000,"[""G#3"", ""G#5""]"
102.880000000,"[""G#3"", ""C5"", ""G#5""]"
102.900000000,"[""C5"", ""G#5""]"
102.920000000,"[""C5""]"
102.940000000,"[""C5""]"
102.960000000,"[""C5""]"
102.980000000,"[""C5""]"
103.000000000,"[""C5""]"
103.040000000,"[""G#5""]"
103.060000000,"[""G#5""]"
103.080000000,"[""G#5""]"
103.100000000,"[""G#5""]"
103.120000000,"[""G#5""]"
103.140000000,"[""G#5""]"
103.160000000,"[""G#5""]"
103.180000000,"[""G#5""]"
105.320000000,"[""G5"", ""G#5""]"
105.340000000,"[""G5"", ""G#5"", ""A5""]"
105.360000000,"[""G5"", ""G#5"", ""A5""]"
105.380000000,"[""G#5""]"
105.400000000,"[""G#5""]"
105.420000000,"[""G#5""]"
105.440000000,"[""G#5""]"
105.460000000,"[""G#5""]"
105.480000000,"[""G#5""]"
105.580000000,"[""C6"", ""C#6""]"
105.600000000,"[""C6"", ""C#6""]"
105.620000000,"[""C6""]"
105.640000000,"[""C6""]"
105.660000000,"[""C6""]"
105.740000000,"[""C6""]"
105.960000000,"[""A5"", ""A#5"", ""B5""]"
105.980000000,"[""A5"", ""A#5"", ""B5""]"
106.020000000,"[""G#5""]"
106.040000000,"[""F#5"", ""G5"", ""G#5""]"
106.060000000,"[""F#5"", ""G5"", ""G#5""]"
106.080000000,"[""F#5"", ""G5"", ""G#5""]"
106.100000000,"[""G5"", ""G#5""]"
106.120000000,"[""G#5""]"
106.140000000,"[""G5"", ""G#5""]"
106.160000000,"[""G#5""]"
106.180000000,"[""G5"", ""G#5""]"
106.200000000,"[""G#5""]"
106.220000000,"[""G#5""]"
106.240000000,"[""G#5""]"
106.260000000,"[""G#5""]"
106.520000000,"[""C5"", ""C#6""]"
106.540000000,"[""C5"", ""C#5"", ""C#6""]"
106.560000000,"[""C5"", ""C#5"", ""C#6""]"
106.580000000,"[""C5"", ""C#5"", ""C6"", ""C#6""]"
106.600000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.620000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.640000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.660000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.680000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.700000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.720000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
106.740000000,"[""C5"", ""C#5"", ""C6"", ""C#6""]"
106.760000000,"[""C#5"", ""C#6""]"
106.780000000,"[""C#5"", ""C#6""]"
106.800000000,"[""C#6""]"
106.820000000,"[""C#6""]"
106.840000000,"[""C#6""]"
106.860000000,"[""C#6""]"
106.880000000,"[""C#4"", ""C#6""]"
106.900000000,"[""G3"", ""C#4"", ""C6"", ""C#6""]"
106.920000000,"[""G3"", ""C6"", ""C#6""]"
106.940000000,"[""G3"", ""C#6""]"
106.960000000,"[""G3"", ""C#6""]"
106.980000000,"[""G3"", ""C6"", ""C#6""]"
107.000000000,"[""G3"", ""D#4"", ""B5"", ""C6"", ""C#6""]"
107.020000000,"[""G3"", ""D#4"", ""A5"", ""A#5"", ""B5""]"
107.040000000,"[""G3"", ""A5"", ""A#5"", ""B5""]"
107.060000000,"[""G3"", ""A5"", ""A#5""]"
107.080000000,"[""G3"", ""D4"", ""A5"", ""A#5""]"
107.100000000,"[""G3"", ""D4"", ""A5"", ""A#5"", ""B5""]"
107.120000000,"[""G3"", ""C#4"", ""D4"", ""A5"", ""A#5"", ""B5""]"
107.140000000,"[""G3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
107.160000000,"[""G3"", ""A5"", ""A#5"", ""B5""]"
107.180000000,"[""F#3"", ""G3"", ""A5"", ""A#5"", ""B5""]"
107.200000000,"[""F#3"", ""G3"", ""A5"", ""A#5""]"
107.220000000,"[""F#3"", ""G3"", ""D4"", ""A#5""]"
107.240000000,"[""F#3"", ""G3"", ""D4""]"
107.260000000,"[""F#3"", ""G3"", ""D4""]"
107.280000000,"[""F#3"", ""G3"", ""D4""]"
107.300000000,"[""F#3"", ""G3"", ""A#5""]"
107.320000000,"[""F#3"", ""G3"", ""A#5""]"
107.340000000,"[""F#3"", ""G3""]"
107.360000000,"[""F#3"", ""G3""]"
107.380000000,"[""G3"", ""C#4"", ""D4"", ""A#4""]"
107.400000000,"[""G3"", ""C#4"", ""D4"", ""A#4""]"
107.420000000,"[""G3""]"
107.440000000,"[""G3""]"
107.460000000,"[""G3""]"
107.480000000,"[""G3""]"
107.500000000,"[""G3""]"
107.520000000,"[""G3"", ""C#4""]"
107.540000000,"[""G3"", ""C#4""]"
107.560000000,"[""G3"", ""C#4""]"
107.580000000,"[""G3"", ""C#4""]"
107.600000000,"[""G3"", ""A#4""]"
107.620000000,"[""A4"", ""A#4"", ""B4""]"
107.640000000,"[""A4"", ""A#4"", ""B4""]"
107.660000000,"[""A4"", ""A#4"", ""B4""]"
107.680000000,"[""A4"", ""A#4"", ""B4""]"
107.700000000,"[""A4"", ""A#4"", ""B4""]"
107.720000000,"[""A4"", ""A#4"", ""B4""]"
107.740000000,"[""A4"", ""A#4"", ""B4""]"
107.760000000,"[""A4"", ""A#4"", ""B4""]"
107.780000000,"[""A4"", ""A#4"", ""B4""]"
107.800000000,"[""A4"", ""A#4""]"
107.820000000,"[""A#4""]"
107.840000000,"[""A#4""]"
107.860000000,"[""C#6""]"
107.880000000,"[""C5"", ""C#5"", ""C#6""]"
107.900000000,"[""C5"", ""C#5"", ""C#6""]"
107.920000000,"[""C5"", ""C#5"", ""C#6""]"
107.940000000,"[""C5"", ""C#5"", ""D5""]"
107.960000000,"[""C5"", ""C#5"", ""D5""]"
107.980000000,"[""C5"", ""C#5"", ""D5""]"
108.000000000,"[""C5"", ""C#5"", ""D5""]"
108.020000000,"[""C5"", ""C#5"", ""D5""]"
108.040000000,"[""C5"", ""C#5""]"
108.060000000,"[""C#5""]"
108.080000000,"[""C#5""]"
108.100000000,"[""F#5"", ""G5""]"
108.120000000,"[""F#5"", ""G5"", ""G#5""]"
108.140000000,"[""F#5"", ""G5"", ""G#5""]"
108.160000000,"[""F#5"", ""G5"", ""G#5""]"
108.180000000,"[""F#5"", ""G5"", ""G#5""]"
108.200000000,"[""F#5"", ""G5"", ""G#5""]"
108.220000000,"[""F#5"", ""G5"", ""G#5""]"
108.240000000,"[""F#5"", ""G5"", ""G#5""]"
108.260000000,"[""F#5"", ""G5"", ""G#5""]"
108.280000000,"[""F#5"", ""G5"", ""G#5""]"
108.300000000,"[""F#5"", ""G5"", ""G#5""]"
108.320000000,"[""F#5"", ""G5"", ""G#5""]"
108.340000000,"[""F#5"", ""G5"", ""G#5""]"
108.360000000,"[""A5"", ""A#5"", ""B5""]"
108.380000000,"[""A5"", ""A#5"", ""B5""]"
108.400000000,"[""A5"", ""A#5"", ""B5""]"
108.420000000,"[""A5"", ""A#5"", ""B5""]"
108.440000000,"[""A5"", ""A#5"", ""B5""]"
108.460000000,"[""A5"", ""A#5"", ""B5""]"
108.480000000,"[""A5"", ""A#5"", ""B5""]"
108.500000000,"[""A5"", ""A#5"", ""B5""]"
108.520000000,"[""A5"", ""A#5"", ""B5""]"
108.540000000,"[""A#5""]"
108.560000000,"[""C#5""]"
108.580000000,"[""C5"", ""C#5""]"
108.600000000,"[""C5"", ""C#5""]"
108.620000000,"[""C5"", ""C#5"", ""D5"", ""C6"", ""C#6"", ""D6""]"
108.640000000,"[""C5"", ""C#5"", ""D5"", ""C6"", ""C#6"", ""D6""]"
108.660000000,"[""C5"", ""C#5"", ""D5"", ""C6"", ""C#6"", ""D6""]"
108.680000000,"[""C5"", ""C#5"", ""D5"", ""C6"", ""C#6"", ""D6""]"
108.700000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
108.720000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
108.740000000,"[""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
108.760000000,"[""C5"", ""C#5"", ""C6"", ""C#6""]"
108.780000000,"[""C5"", ""C#5"", ""C6"", ""C#6""]"
108.800000000,"[""C#5"", ""C6"", ""C#6""]"
108.820000000,"[""C#5"", ""C#6""]"
108.840000000,"[""C#6""]"
108.860000000,"[""C#6""]"
108.880000000,"[""C#4"", ""C#6""]"
108.900000000,"[""C#4""]"
108.920000000,"[""G3"", ""C#4""]"
108.940000000,"[""G3"", ""C#4""]"
108.960000000,"[""G3"", ""C#4""]"
108.980000000,"[""G3"", ""C#4""]"
109.000000000,"[""G3"", ""C#4"", ""C6""]"
109.020000000,"[""G3"", ""C#4"", ""B5"", ""C6""]"
109.040000000,"[""G3"", ""C#4"", ""A#5"", ""B5""]"
109.060000000,"[""G3"", ""A5"", ""A#5"", ""B5""]"
109.080000000,"[""G3"", ""A5"", ""A#5""]"
109.100000000,"[""G3"", ""A5"", ""A#5""]"
109.120000000,"[""G3"", ""C#4"", ""A5"", ""A#5""]"
109.140000000,"[""G3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
109.160000000,"[""G3"", ""C#4"", ""A#4"", ""A5"", ""A#5"", ""B5""]"
109.180000000,"[""G3"", ""C4"", ""C#4"", ""A#4"", ""A5"", ""A#5"", ""B5""]"
109.200000000,"[""G3"", ""C4"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
109.220000000,"[""G3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
109.240000000,"[""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
109.260000000,"[""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
109.280000000,"[""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5""]"
109.300000000,"[""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5""]"
109.320000000,"[""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5""]"
109.340000000,"[""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5""]"
109.360000000,"[""F#3"", ""G3"", ""C4"", ""C#4"", ""A5"", ""A#5""]"
109.380000000,"[""F#3"", ""G3"", ""C4"", ""C#4""]"
109.400000000,"[""F#3"", ""G3"", ""C4"", ""C#4"", ""A#4""]"
109.420000000,"[""G3"", ""C4"", ""C#4"", ""A#4""]"
109.440000000,"[""G3"", ""C4"", ""C#4"", ""E4"", ""A#4""]"
109.460000000,"[""G3"", ""C4"", ""C#4"", ""E4"", ""A#4""]"
109.480000000,"[""F#3"", ""G3"", ""C#4""]"
109.500000000,"[""F#3"", ""G3"", ""C#4""]"
109.520000000,"[""F#3"", ""G3"", ""C#4""]"
109.540000000,"[""F#3"", ""G3"", ""C#4""]"
109.560000000,"[""F#3"", ""G3"", ""C#4""]"
109.580000000,"[""F#3"", ""G3"", ""C#4"", ""C5"", ""C#5""]"
109.600000000,"[""F#3"", ""G3"", ""C#4"", ""C5"", ""C#5"", ""C#6""]"
109.620000000,"[""F#3"", ""G3"", ""C#4"", ""C5"", ""C#5"", ""C#6""]"
109.640000000,"[""F#3"", ""G3"", ""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
109.660000000,"[""F#3"", ""G3"", ""C5"", ""C#5"", ""C6"", ""C#6"", ""D6""]"
109.680000000,"[""F#3"", ""G3"", ""C5"", ""C#5"", ""C6"", ""C#6""]"
109.700000000,"[""G3"", ""C5"", ""C#5"", ""C#6""]"
109.720000000,"[""G3"", ""C5"", ""C#5"", ""C#6""]"
109.740000000,"[""G3"", ""C5"", ""C#5"", ""C#6""]"
109.760000000,"[""G3"", ""C#5"", ""C6"", ""C#6""]"
109.780000000,"[""G3"", ""C6"", ""C#6""]"
109.800000000,"[""G3"", ""C6"", ""C#6""]"
109.820000000,"[""C6"", ""C#6""]"
109.840000000,"[""C6"", ""C#6""]"
109.860000000,"[""C#6""]"
109.880000000,"[""F2"", ""C#6""]"
109.900000000,"[""F2"", ""F#3"", ""C#4""]"
109.920000000,"[""F2"", ""F#3"", ""G3"", ""C#4""]"
109.940000000,"[""F2"", ""F#3"", ""G3"", ""C#4"", ""E4""]"
109.960000000,"[""F2"", ""F#3"", ""G3"", ""C#4"", ""E4""]"
109.980000000,"[""F2"", ""F#3"", ""G3"", ""C#4""]"
110.000000000,"[""F2"", ""F#3"", ""G3"", ""C#4""]"
110.020000000,"[""F2"", ""F#3"", ""G3"", ""C#4"", ""B5""]"
110.040000000,"[""F2"", ""F#3"", ""G3"", ""C#4"", ""B5"", ""C#6""]"
110.060000000,"[""F2"", ""F#3"", ""C#4"", ""A#5"", ""B5""]"
110.080000000,"[""F2"", ""F#3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
110.100000000,"[""F2"", ""F3"", ""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
110.120000000,"[""F2"", ""F3"", ""F#3"", ""G3"", ""C#4"", ""A5"", ""A#5""]"
110.140000000,"[""F2"", ""F3"", ""F#3"", ""C#4"", ""A5"", ""A#5""]"
110.160000000,"[""F2"", ""F#3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
110.180000000,"[""F2"", ""F#3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
110.200000000,"[""F2"", ""F#3"", ""C#4"", ""A5"", ""A#5"", ""B5""]"
110.220000000,"[""F2"", ""F#3"", ""G3"", ""C#4"", ""C5"", ""A5"", ""A#5"", ""B5""]"
110.240000000,"[""F2"", ""F#3"", ""G3"", ""C#4"", ""C5"", ""A5"", ""A#5""]"
110.260000000,"[""F3"", ""F#3"", ""C#4"", ""C5""]"
110.280000000,"[""F3"", ""F#3"", ""C#4""]"
110.300000000,"[""F#3"", ""C#4""]"
110.320000000,"[""F#3"", ""C#4""]"
110.340000000,"[""F#3"", ""A#3"", ""C#4""]"
110.360000000,"[""F#3"", ""A#3"", ""C#4""]"
110.380000000,"[""F#3"", ""A#3"", ""C#4""]"
110.400000000,"[""F3"", ""F#3"", ""C#4""]"
110.420000000,"[""F3"", ""F#3"", ""C4"", ""C#4""]"
110.440000000,"[""F3"", ""F#3"", ""C4"", ""C#4"", ""A#4""]"
110.460000000,"[""F2"", ""F#3"", ""C4"", ""C#4"", ""A#4""]"
110.480000000,"[""F2"", ""F#3"", ""C#4"", ""A#4""]"
110.500000000,"[""F3"", ""F#3"", ""C#4""]"
110.520000000,"[""F3"", ""F#3"", ""C#4""]"
110.540000000,"[""F#3"", ""C#4""]"
110.560000000,"[""F#3"", ""C#4""]"
110.580000000,"[""F#3"", ""C#4""]"
110.600000000,"[""F#3"", ""C#4""]"
110.620000000,"[""C#4""]"
110.640000000,"[""E3"", ""F3""]"
110.660000000,"[""E3"", ""F3"", ""A5""]"
110.680000000,"[""F3"", ""F#3"", ""A5""]"
110.700000000,"[""E2"", ""F3"", ""F#3""]"
110.720000000,"[""E2"", ""F3"", ""F#3""]"
110.740000000,"[""F3"", ""F#3""]"
110.760000000,"[""F3"", ""F#3""]"
110.780000000,"[""F3"", ""F#3""]"
110.800000000,"[""E3"", ""F3"", ""F#3"", ""A5""]"
110.820000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5""]"
110.840000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5""]"
110.860000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5""]"
110.880000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5"", ""A#5""]"
110.900000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5"", ""A#5""]"
110.920000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5"", ""A#5""]"
110.940000000,"[""E3"", ""F3"", ""F#3"", ""G#5"", ""A5"", ""A#5""]"
110.960000000,"[""F3"", ""F#3"", ""G#5"", ""A5"", ""A#5""]"
110.980000000,"[""F3"", ""F#3"", ""G#5"", ""A5""]"
111.000000000,"[""F3"", ""F#3"", ""G#5"", ""A5""]"
111.020000000,"[""F3"", ""F#3"", ""G#5"", ""A5""]"
111.040000000,"[""F3"", ""F#3"", ""A5""]"
111.060000000,"[""F3"", ""F#3"", ""A5""]"
111.080000000,"[""F3"", ""F#3""]"
111.100000000,"[""F3"", ""F#3""]"
111.120000000,"[""F3"", ""F#3""]"
111.140000000,"[""F3"", ""F#3""]"
111.160000000,"[""F3""]"
111.180000000,"[""F3""]"
111.200000000,"[""F3""]"
111.220000000,"[""F3""]"
111.240000000,"[""F3""]"
111.260000000,"[""F3"", ""F#3""]"
111.280000000,"[""F3"", ""F#3""]"
111.300000000,"[""F3"", ""F#3""]"
111.320000000,"[""E3"", ""F3"", ""F#3""]"
111.340000000,"[""E3"", ""F3"", ""F#3""]"
111.360000000,"[""F3"", ""F#3""]"
111.380000000,"[""F3"", ""F4""]"
111.400000000,"[""E3"", ""F4""]"
111.420000000,"[""E3"", ""F4"", ""F#4""]"
111.440000000,"[""E3"", ""F3"", ""F4"", ""F#4""]"
111.460000000,"[""F3""]"
111.480000000,"[""F3"", ""F#3""]"
111.500000000,"[""F3"", ""F#3""]"
111.520000000,"[""F3"", ""F#3""]"
111.540000000,"[""F3"", ""F#3""]"
111.560000000,"[""F3"", ""F#3""]"
111.580000000,"[""F3"", ""F#3""]"
111.600000000,"[""E3"", ""F3"", ""F#3""]"
111.620000000,"[""E3"", ""F3""]"
111.640000000,"[""E3"", ""F3"", ""F4""]"
111.660000000,"[""E3"", ""F3"", ""F4""]"
111.680000000,"[""F3"", ""F4"", ""E5"", ""F5""]"
111.700000000,"[""F3"", ""E5"", ""F5""]"
111.720000000,"[""F3"", ""F#3"", ""E5"", ""F5""]"
111.740000000,"[""F3"", ""F#3"", ""E5"", ""F5""]"
111.760000000,"[""F3"", ""F#3"", ""F5""]"
