time_point,pitch_names
39.360000000,"[""A#2"", ""A#3"", ""G#4""]"
39.380000000,"[""A#2"", ""A#3"", ""G#4""]"
39.400000000,"[""A#2"", ""A#3"", ""G#4""]"
39.420000000,"[""G#4""]"
39.440000000,"[""G#4""]"
39.460000000,"[""B2"", ""G4"", ""G#4""]"
39.480000000,"[""B2"", ""G4"", ""G#4""]"
39.500000000,"[""B2"", ""G4"", ""G#4""]"
39.520000000,"[""B2"", ""G4"", ""G#4""]"
39.540000000,"[""B2"", ""F#4"", ""G4""]"
39.560000000,"[""B2"", ""F#4"", ""G4""]"
39.580000000,"[""B2"", ""F#4"", ""G4""]"
39.600000000,"[""B2"", ""G4""]"
39.860000000,"[""C#4""]"
39.880000000,"[""C#4""]"
39.900000000,"[""C#4""]"
39.920000000,"[""C#4""]"
39.940000000,"[""C#4""]"
39.960000000,"[""C#4""]"
39.980000000,"[""C4"", ""C#4""]"
40.000000000,"[""C4""]"
40.020000000,"[""C4""]"
40.040000000,"[""C4""]"
40.060000000,"[""C4""]"
40.080000000,"[""C4""]"
40.540000000,"[""F3""]"
40.560000000,"[""F3""]"
40.580000000,"[""F3""]"
40.760000000,"[""F4""]"
40.780000000,"[""F4""]"
40.800000000,"[""F3""]"
40.820000000,"[""F3""]"
40.840000000,"[""F3""]"
40.860000000,"[""F3""]"
40.880000000,"[""F3""]"
40.900000000,"[""A#2""]"
40.920000000,"[""A#2""]"
41.180000000,"[""A#3""]"
41.200000000,"[""A#3""]"
41.220000000,"[""A#3""]"
41.280000000,"[""B3"", ""C4""]"
41.300000000,"[""B3"", ""C4""]"
41.320000000,"[""C4""]"
41.340000000,"[""C4""]"
41.360000000,"[""C4""]"
41.380000000,"[""C4""]"
41.400000000,"[""C4""]"
41.420000000,"[""C#4""]"
41.440000000,"[""C#4""]"
41.460000000,"[""C#4""]"
41.480000000,"[""C#4""]"
41.500000000,"[""D#2"", ""C#4""]"
41.520000000,"[""D#2"", ""C#4""]"
41.540000000,"[""D#2"", ""C#4""]"
41.560000000,"[""D#2""]"
41.580000000,"[""D#2""]"
41.600000000,"[""D#2""]"
41.700000000,"[""G#2""]"
41.720000000,"[""G#2""]"
41.740000000,"[""G#2""]"
41.760000000,"[""G#2""]"
41.780000000,"[""G#2""]"
41.800000000,"[""G#2""]"
41.820000000,"[""G#2""]"
42.180000000,"[""D4""]"
42.200000000,"[""D4""]"
42.220000000,"[""D4""]"
42.240000000,"[""D4"", ""B4""]"
42.260000000,"[""A#4"", ""B4""]"
42.280000000,"[""A#4"", ""B4""]"
42.300000000,"[""A#4"", ""B4""]"
42.320000000,"[""A#4"", ""B4""]"
42.340000000,"[""A#4"", ""B4""]"
42.360000000,"[""A#4"", ""B4""]"
42.380000000,"[""A#4"", ""B4""]"
42.400000000,"[""B4""]"
42.440000000,"[""B3""]"
42.460000000,"[""B3""]"
42.480000000,"[""B3""]"
42.500000000,"[""B3""]"
42.520000000,"[""B3""]"
42.560000000,"[""A#4""]"
42.580000000,"[""A#4""]"
42.600000000,"[""A#4""]"
42.620000000,"[""A#4""]"
42.640000000,"[""A#4""]"
42.660000000,"[""A#4""]"
42.680000000,"[""A#4""]"
42.720000000,"[""G#4""]"
42.740000000,"[""G#4""]"
42.760000000,"[""G#4""]"
42.780000000,"[""G#4""]"
42.800000000,"[""G#4""]"
42.820000000,"[""G#4""]"
42.840000000,"[""G#4""]"
42.860000000,"[""G#4""]"
42.880000000,"[""G#4""]"
42.900000000,"[""G#4""]"
42.920000000,"[""G#4""]"
42.940000000,"[""G#4""]"
42.960000000,"[""C4""]"
42.980000000,"[""C4""]"
43.000000000,"[""B3"", ""C4""]"
43.020000000,"[""B3"", ""C4""]"
43.040000000,"[""B3"", ""C4""]"
43.060000000,"[""C4""]"
43.080000000,"[""C4""]"
43.220000000,"[""F#4"", ""G4"", ""G#4""]"
43.240000000,"[""F#4"", ""G4"", ""G#4""]"
43.260000000,"[""G4"", ""G#4""]"
43.280000000,"[""G4"", ""G#4""]"
43.300000000,"[""G4"", ""G#4""]"
43.320000000,"[""G4""]"
43.340000000,"[""G4""]"
43.360000000,"[""G4""]"
43.380000000,"[""G4""]"
43.400000000,"[""G4""]"
43.420000000,"[""G4""]"
43.440000000,"[""G4""]"
43.460000000,"[""C4"", ""C#4"", ""D4""]"
43.480000000,"[""D#3"", ""C4"", ""C#4"", ""D4"", ""C5""]"
43.500000000,"[""D3"", ""D#3"", ""C4"", ""C#4"", ""D4"", ""C5""]"
43.520000000,"[""D3"", ""D#3"", ""C4"", ""C#4"", ""D4"", ""C5""]"
43.540000000,"[""D#2"", ""D3"", ""D#3"", ""C4"", ""C#4"", ""D4"", ""C5""]"
43.560000000,"[""D#2"", ""D3"", ""D#3"", ""C4"", ""C#4"", ""D4"", ""C5"", ""C#5""]"
43.580000000,"[""D3"", ""D#3"", ""C4"", ""C#4"", ""D4"", ""C5""]"
43.600000000,"[""D#3"", ""C4"", ""C#4"", ""D4"", ""D5"", ""D#5""]"
43.620000000,"[""D#3"", ""C#4"", ""D4"", ""D5"", ""D#5""]"
43.640000000,"[""D#3"", ""C#4"", ""D5"", ""D#5""]"
43.660000000,"[""C#4"", ""D5"", ""D#5"", ""E5""]"
43.680000000,"[""D5"", ""D#5"", ""E5""]"
43.700000000,"[""D5"", ""D#5"", ""E5""]"
43.720000000,"[""D5"", ""D#5"", ""E5""]"
43.740000000,"[""D5"", ""D#5"", ""E5"", ""D#6""]"
43.760000000,"[""D5"", ""D#5"", ""E5"", ""D#6""]"
43.780000000,"[""D5"", ""D#5"", ""E5"", ""D#6""]"
43.800000000,"[""D5"", ""D#5"", ""E5"", ""D#6""]"
43.820000000,"[""D5"", ""D#5"", ""E5"", ""D#6""]"
43.840000000,"[""D5"", ""D#5"", ""E5"", ""D#6""]"
43.860000000,"[""D5"", ""D#5"", ""E5""]"
43.880000000,"[""D5"", ""D#5"", ""E5""]"
43.900000000,"[""D5"", ""D#5"", ""E5""]"
43.920000000,"[""D5"", ""D#5"", ""E5""]"
43.940000000,"[""D5"", ""D#5"", ""E5""]"
43.960000000,"[""B3"", ""D5"", ""D#5"", ""E5""]"
43.980000000,"[""B3"", ""C4"", ""G#4"", ""D5"", ""D#5"", ""G#5""]"
44.000000000,"[""B3"", ""C4"", ""G#4"", ""D#5"", ""G#5"", ""C6""]"
44.020000000,"[""B3"", ""C4"", ""G#4"", ""C5"", ""D#5"", ""C6""]"
44.040000000,"[""B3"", ""C4"", ""G#4"", ""C5""]"
44.060000000,"[""G#3"", ""B3"", ""C4"", ""C#4"", ""G#4"", ""C5""]"
44.080000000,"[""G#3"", ""B3"", ""C4"", ""C#4"", ""G#4"", ""C5""]"
44.100000000,"[""G#3"", ""C4"", ""C#4"", ""G#4"", ""A4""]"
44.120000000,"[""G#3"", ""C4"", ""C#4"", ""G#4"", ""A4""]"
44.140000000,"[""G#3"", ""C4"", ""G#4"", ""A4""]"
44.160000000,"[""G#3"", ""C4"", ""G#4"", ""A4""]"
44.180000000,"[""G#3"", ""C4"", ""G#4"", ""A4""]"
44.200000000,"[""G#3"", ""C4"", ""G#4"", ""A4""]"
44.220000000,"[""G#3"", ""C#4"", ""G#4"", ""A4""]"
44.240000000,"[""G#3"", ""C#4"", ""D4"", ""D#4""]"
44.260000000,"[""G#3"", ""C#4"", ""D4"", ""D#4"", ""C#5"", ""D5""]"
44.280000000,"[""G#3"", ""C#4"", ""D4"", ""D#4"", ""C#5"", ""D5""]"
44.300000000,"[""C#4"", ""D4"", ""D#4""]"
44.320000000,"[""B3"", ""C#4"", ""D4"", ""D#4"", ""A#4"", ""B4"", ""C5""]"
44.340000000,"[""B3"", ""D4"", ""D#4"", ""A#4"", ""B4"", ""C5""]"
44.360000000,"[""D4"", ""D#4"", ""A#4"", ""B4"", ""C5""]"
44.380000000,"[""D4"", ""D#4"", ""A#4"", ""B4"", ""C5""]"
44.400000000,"[""D4"", ""A#4"", ""B4"", ""C5""]"
44.420000000,"[""D4"", ""A#4"", ""B4"", ""C5""]"
44.440000000,"[""B3"", ""D4"", ""A#4"", ""B4"", ""C5""]"
44.460000000,"[""B3"", ""A#4"", ""B4"", ""C5""]"
44.480000000,"[""A#3"", ""B3"", ""A#4"", ""B4"", ""C5""]"
44.500000000,"[""E3"", ""F3"", ""A#3"", ""B3"", ""F4"", ""A#4"", ""C5""]"
44.520000000,"[""E3"", ""F3"", ""F#3"", ""A#3"", ""B3"", ""F4"", ""A#4"", ""C5""]"
44.540000000,"[""E3"", ""F3"", ""F#3"", ""A#3"", ""B3"", ""F4"", ""A#4"", ""C5""]"
44.560000000,"[""E3"", ""F3"", ""F#3"", ""A#3"", ""B3"", ""F4"", ""A#4"", ""C5""]"
44.580000000,"[""E3"", ""F3"", ""F#3"", ""A#3"", ""B3"", ""F4"", ""A#4"", ""C5""]"
44.600000000,"[""E3"", ""F3"", ""A#3"", ""B3"", ""F4"", ""A#4""]"
44.620000000,"[""E3"", ""F3"", ""A#3"", ""B3"", ""F4"", ""A4"", ""A#4""]"
44.640000000,"[""E3"", ""A#3"", ""B3"", ""F4"", ""A4"", ""A#4""]"
44.660000000,"[""B3"", ""F4"", ""A4"", ""A#4"", ""B4""]"
44.680000000,"[""A4"", ""A#4"", ""B4""]"
44.700000000,"[""A4"", ""A#4"", ""B4""]"
44.720000000,"[""A4"", ""A#4"", ""B4""]"
44.740000000,"[""A#4"", ""B4""]"
44.760000000,"[""A#4"", ""B4"", ""G#5"", ""A5""]"
44.780000000,"[""G#4"", ""A#4"", ""G#5"", ""A5""]"
44.800000000,"[""G#4"", ""A4""]"
44.820000000,"[""G#4"", ""A4""]"
44.840000000,"[""G#4""]"
44.860000000,"[""G4"", ""G#4""]"
44.880000000,"[""G#4""]"
44.900000000,"[""G4"", ""G#4"", ""A4""]"
44.920000000,"[""G#4"", ""A4""]"
44.940000000,"[""G#4"", ""A4""]"
44.960000000,"[""G#4""]"
44.980000000,"[""G#4""]"
45.000000000,"[""C4"", ""G#4""]"
45.020000000,"[""B3"", ""C4"", ""G#4""]"
45.040000000,"[""B3"", ""C4"", ""G#4"", ""C5""]"
45.060000000,"[""D#3"", ""B3"", ""C4"", ""G#4"", ""C5""]"
45.080000000,"[""D#3"", ""B3"", ""C4"", ""C5""]"
45.100000000,"[""D#3"", ""B3"", ""C4""]"
45.120000000,"[""D#3"", ""G#3"", ""C4""]"
45.140000000,"[""D#3"", ""G#3"", ""C4""]"
45.160000000,"[""D#3"", ""G#3"", ""C4""]"
45.180000000,"[""D#3"", ""G#3"", ""C4""]"
45.200000000,"[""D#3"", ""G#3"", ""C4""]"
45.220000000,"[""D#3"", ""C4""]"
45.240000000,"[""D#3"", ""C4""]"
45.280000000,"[""F#4"", ""G4""]"
45.300000000,"[""F#4"", ""G4"", ""G#4""]"
45.320000000,"[""F#4"", ""G4"", ""G#4""]"
45.340000000,"[""F#4"", ""G4"", ""G#4""]"
45.360000000,"[""F#4"", ""G4"", ""G#4""]"
45.380000000,"[""F#4"", ""G4"", ""G#4""]"
45.400000000,"[""F#4"", ""G4"", ""G#4""]"
45.420000000,"[""F#4"", ""G4"", ""G#4""]"
45.440000000,"[""F#4"", ""G4"", ""G#4""]"
45.460000000,"[""F#4"", ""G4"", ""G#4""]"
45.480000000,"[""F#4"", ""G4"", ""G#4""]"
45.500000000,"[""F#4"", ""G4"", ""G#4""]"
45.520000000,"[""F#4"", ""G4"", ""G#4""]"
45.540000000,"[""D#3"", ""C4"", ""C#4""]"
45.560000000,"[""D#3"", ""C4"", ""C#4""]"
45.580000000,"[""D#3"", ""C4"", ""C#4""]"
45.600000000,"[""C4"", ""C#4"", ""D5""]"
45.620000000,"[""A#3"", ""C4"", ""C#4"", ""C5"", ""D5""]"
45.640000000,"[""D#2"", ""A#3"", ""C4"", ""C#4"", ""C5"", ""D5""]"
45.660000000,"[""D#3"", ""C4"", ""C#4"", ""C5"", ""D5"", ""D#5""]"
45.680000000,"[""C#4"", ""D5"", ""D#5"", ""E5""]"
45.700000000,"[""C#4"", ""D5"", ""D#5"", ""E5""]"
45.720000000,"[""C#4"", ""D5"", ""D#5"", ""E5""]"
45.740000000,"[""D5"", ""D#5"", ""E5""]"
45.760000000,"[""D5"", ""D#5"", ""E5""]"
45.780000000,"[""D5"", ""D#5"", ""E5""]"
45.800000000,"[""D5"", ""D#5"", ""E5""]"
45.820000000,"[""D5"", ""D#5"", ""E5""]"
45.840000000,"[""D5"", ""D#5"", ""E5""]"
45.860000000,"[""D5"", ""D#5"", ""E5""]"
45.880000000,"[""D5"", ""D#5"", ""E5""]"
45.900000000,"[""D5"", ""D#5"", ""E5""]"
45.920000000,"[""D5"", ""D#5"", ""E5""]"
45.940000000,"[""D5"", ""D#5"", ""E5""]"
45.960000000,"[""D5"", ""D#5""]"
45.980000000,"[""D5"", ""D#5""]"
46.000000000,"[""D5"", ""D#5""]"
46.020000000,"[""D5"", ""D#5""]"
46.040000000,"[""C4"", ""D5"", ""D#5""]"
46.060000000,"[""B3"", ""C4"", ""C#4"", ""G#4""]"
46.080000000,"[""B3"", ""C4"", ""C#4"", ""G#4""]"
46.100000000,"[""B3"", ""C4"", ""C#4"", ""G#4""]"
46.120000000,"[""G#3"", ""B3"", ""C4"", ""C#4"", ""G#4""]"
46.140000000,"[""G#3"", ""C4"", ""C#4"", ""G#4""]"
46.160000000,"[""G#3"", ""C4"", ""C#4"", ""G#4""]"
46.180000000,"[""G#3"", ""C4"", ""C#4"", ""G#4""]"
46.200000000,"[""G#3"", ""C4"", ""G#4""]"
46.220000000,"[""G#3"", ""C4"", ""G#4"", ""A4""]"
46.240000000,"[""G#3"", ""C4"", ""G#4"", ""A4""]"
46.260000000,"[""G#3"", ""C4"", ""G#4""]"
46.280000000,"[""G#4""]"
46.300000000,"[""G#4"", ""D5""]"
46.320000000,"[""C#5"", ""D5"", ""D#5""]"
46.340000000,"[""C#5"", ""D5"", ""D#5""]"
46.360000000,"[""C#5"", ""D5"", ""D#5""]"
46.380000000,"[""C#5"", ""D5"", ""D#5"", ""A#5"", ""B5"", ""C6""]"
46.400000000,"[""C#5"", ""D5"", ""D#5"", ""A#5"", ""B5"", ""C6""]"
46.420000000,"[""C#5"", ""D5"", ""D#5"", ""A#5"", ""B5"", ""C6""]"
46.440000000,"[""C#5"", ""D5"", ""B5"", ""C6""]"
46.460000000,"[""D5"", ""B5"", ""C6""]"
46.480000000,"[""D5"", ""B5"", ""C6""]"
46.500000000,"[""B5"", ""C6""]"
46.520000000,"[""B5""]"
46.540000000,"[""B5""]"
46.560000000,"[""B4"", ""C5""]"
46.580000000,"[""F4"", ""A#4"", ""B4"", ""C5""]"
46.600000000,"[""F4"", ""G#4"", ""A#4"", ""B4"", ""C5""]"
46.620000000,"[""F4"", ""G#4"", ""A#4"", ""B4""]"
46.640000000,"[""F4"", ""G#4"", ""A#4"", ""B4""]"
46.660000000,"[""F4"", ""G#4"", ""A#4"", ""B4""]"
46.680000000,"[""F4"", ""A#4"", ""B4""]"
46.700000000,"[""B4"", ""A5"", ""A#5"", ""B5""]"
46.720000000,"[""B4"", ""A5"", ""A#5"", ""B5""]"
46.740000000,"[""A5"", ""A#5"", ""B5""]"
46.760000000,"[""G#4"", ""A5"", ""A#5"", ""B5""]"
46.780000000,"[""G#4"", ""A5"", ""A#5"", ""B5""]"
46.800000000,"[""A5"", ""A#5"", ""B5""]"
46.820000000,"[""A5"", ""A#5"", ""B5""]"
46.860000000,"[""G#5""]"
46.880000000,"[""G#5""]"
46.900000000,"[""G#5""]"
47.080000000,"[""D4"", ""D#4"", ""B4"", ""C5"", ""G#5""]"
47.100000000,"[""D4"", ""D#4"", ""G#4"", ""B4"", ""C5"", ""G#5""]"
47.120000000,"[""D4"", ""D#4"", ""G#4"", ""B4"", ""C5""]"
47.140000000,"[""D4"", ""D#4"", ""G#4"", ""B4"", ""C5""]"
47.160000000,"[""D#4"", ""G#4"", ""C5""]"
47.180000000,"[""D#4"", ""G#4"", ""C5""]"
47.200000000,"[""D#4"", ""G#4"", ""C5""]"
47.220000000,"[""D#4"", ""G#4"", ""C5""]"
47.240000000,"[""D#4"", ""G#4""]"
47.260000000,"[""D#4"", ""G#4""]"
47.280000000,"[""D#4"", ""G#4""]"
47.300000000,"[""G#4""]"
47.320000000,"[""G#4""]"
47.340000000,"[""F#5"", ""G5""]"
47.360000000,"[""F#5"", ""G5"", ""G#5""]"
47.380000000,"[""F#5"", ""G5"", ""G#5""]"
47.400000000,"[""F#5"", ""G5"", ""G#5""]"
47.420000000,"[""F#5"", ""G5"", ""G#5""]"
47.440000000,"[""F#5"", ""G5"", ""G#5""]"
47.460000000,"[""F#5"", ""G5""]"
47.480000000,"[""F#5"", ""G5""]"
47.500000000,"[""F#5"", ""G5""]"
47.520000000,"[""F#5"", ""G5""]"
47.540000000,"[""F#5"", ""G5""]"
47.560000000,"[""F#5"", ""G5""]"
47.580000000,"[""G5""]"
47.600000000,"[""D#4""]"
47.620000000,"[""D4"", ""D#4"", ""A#4""]"
47.640000000,"[""D4"", ""D#4"", ""A#4"", ""C#5""]"
47.660000000,"[""D4"", ""D#4"", ""E4"", ""A#4"", ""C5"", ""C#5""]"
47.680000000,"[""D4"", ""D#4"", ""E4"", ""A#4"", ""C5"", ""C#5""]"
47.700000000,"[""D4"", ""D#4"", ""E4"", ""A#4"", ""C5"", ""C#5""]"
47.720000000,"[""D4"", ""D#4"", ""E4"", ""A#4"", ""C5"", ""C#5""]"
47.740000000,"[""D4"", ""D#4"", ""A#4"", ""C#5"", ""D6"", ""D#6""]"
47.760000000,"[""D#4"", ""A#4"", ""D6"", ""D#6"", ""E6""]"
47.780000000,"[""D6"", ""D#6"", ""E6""]"
47.800000000,"[""D6"", ""D#6"", ""E6""]"
47.820000000,"[""D6"", ""D#6""]"
47.840000000,"[""D6"", ""D#6""]"
47.860000000,"[""C4"", ""C#4"", ""D5"", ""F#5"", ""G5"", ""D#6""]"
47.880000000,"[""C4"", ""C#4"", ""G4"", ""D5"", ""F#5"", ""G5"", ""D#6""]"
47.900000000,"[""C4"", ""C#4"", ""F#4"", ""G4"", ""G#4"", ""D5"", ""D#6""]"
47.920000000,"[""C4"", ""C#4"", ""F#4"", ""G4"", ""G#4"", ""D5"", ""D#6""]"
47.940000000,"[""C4"", ""C#4"", ""D#4"", ""F#4"", ""G4"", ""G#4"", ""C5"", ""C#5"", ""D5"", ""D#6""]"
47.960000000,"[""C4"", ""C#4"", ""D#4"", ""F#4"", ""G4"", ""C5"", ""C#5"", ""D5"", ""D#6""]"
47.980000000,"[""C4"", ""C#4"", ""D#4"", ""F#4"", ""G4"", ""C5"", ""C#5"", ""D5"", ""D#6""]"
48.000000000,"[""C4"", ""F#4"", ""G4"", ""C5"", ""C#5"", ""D5""]"
48.020000000,"[""C4"", ""F#4"", ""G4"", ""C5"", ""C#5"", ""D5""]"
48.040000000,"[""F#4"", ""G4"", ""C5"", ""C#5"", ""D5""]"
48.060000000,"[""F#4"", ""G4"", ""C5"", ""C#5"", ""D5""]"
48.080000000,"[""G4"", ""C5"", ""C#5"", ""D5""]"
48.100000000,"[""G4"", ""C5"", ""C#5"", ""D5""]"
48.120000000,"[""G4"", ""C5"", ""C#5""]"
48.140000000,"[""G4"", ""C5"", ""C#5""]"
48.160000000,"[""C5"", ""C#5""]"
48.180000000,"[""C5"", ""C#5"", ""D5""]"
48.200000000,"[""C5"", ""C#5""]"
48.220000000,"[""C5"", ""C#5""]"
48.240000000,"[""C5"", ""C#5""]"
48.260000000,"[""C5"", ""C#5""]"
48.280000000,"[""C#5""]"
48.300000000,"[""C#5""]"
48.320000000,"[""C#5""]"
48.920000000,"[""D#5""]"
48.940000000,"[""D#5""]"
49.680000000,"[""C4""]"
49.700000000,"[""C4""]"
49.720000000,"[""C4""]"
49.740000000,"[""C4""]"
49.760000000,"[""C4""]"
49.780000000,"[""C4""]"
49.940000000,"[""F4""]"
49.960000000,"[""F4""]"
49.980000000,"[""F4""]"
50.000000000,"[""F4""]"
50.020000000,"[""F4""]"
50.040000000,"[""F4""]"
50.200000000,"[""G#4""]"
50.220000000,"[""G#4""]"
50.240000000,"[""G#4""]"
50.260000000,"[""G#4""]"
50.280000000,"[""G#4""]"
50.300000000,"[""G#4""]"
50.320000000,"[""G#4""]"
50.340000000,"[""G#4""]"
50.440000000,"[""C5""]"
50.460000000,"[""B4"", ""C5""]"
50.480000000,"[""B4"", ""C5""]"
50.500000000,"[""B4"", ""C5""]"
50.520000000,"[""B4"", ""C5""]"
50.540000000,"[""B4"", ""C5""]"
50.560000000,"[""B4"", ""C5""]"
50.580000000,"[""C5""]"
50.700000000,"[""E5"", ""F5""]"
50.720000000,"[""E5"", ""F5"", ""F#5""]"
50.740000000,"[""E5"", ""F5"", ""F#5""]"
50.760000000,"[""E5"", ""F5"", ""F#5""]"
50.780000000,"[""E5"", ""F5"", ""F#5""]"
50.800000000,"[""E5"", ""F5"", ""F#5""]"
50.820000000,"[""E5"", ""F5"", ""F#5""]"
50.840000000,"[""E5"", ""F5""]"
50.860000000,"[""E5"", ""F5""]"
50.880000000,"[""F5""]"
50.960000000,"[""G#5""]"
50.980000000,"[""G#5""]"
51.000000000,"[""G5"", ""G#5"", ""A5""]"
51.020000000,"[""G5"", ""G#5"", ""A5""]"
51.040000000,"[""G#5"", ""A5""]"
51.060000000,"[""G#5""]"
51.080000000,"[""G#5""]"
51.100000000,"[""G#5""]"
51.120000000,"[""G#5""]"
51.140000000,"[""G#5""]"
51.160000000,"[""G#5""]"
51.220000000,"[""E3"", ""F3"", ""C4""]"
51.240000000,"[""E3"", ""F3"", ""B3"", ""C4"", ""F4"", ""C5""]"
51.260000000,"[""F3"", ""F#3"", ""B3"", ""C4"", ""C#4"", ""F4"", ""C5""]"
51.280000000,"[""F3"", ""F#3"", ""B3"", ""C4"", ""C#4"", ""F4"", ""C5""]"
51.300000000,"[""F3"", ""B3"", ""C4"", ""C#4"", ""F4"", ""C5""]"
51.320000000,"[""F3"", ""C4"", ""F4"", ""F#4""]"
51.340000000,"[""F3"", ""C4"", ""E4"", ""F4"", ""F#4""]"
51.360000000,"[""C4"", ""E4"", ""F4"", ""F#4"", ""G5"", ""G#5""]"
51.380000000,"[""C4"", ""E4"", ""F4"", ""F#4"", ""G5"", ""G#5""]"
51.400000000,"[""C4"", ""E4"", ""F4"", ""F#4""]"
51.420000000,"[""C4"", ""E4"", ""F4"", ""F#4"", ""E5"", ""F5""]"
51.440000000,"[""C4"", ""E4"", ""F4"", ""D#5"", ""E5"", ""F5""]"
51.460000000,"[""F3"", ""E4"", ""F4"", ""D#5"", ""E5"", ""F5""]"
51.480000000,"[""F3"", ""E4"", ""F4"", ""D#5"", ""E5"", ""F5""]"
51.500000000,"[""F3"", ""C4"", ""E4"", ""F4"", ""E5"", ""F5""]"
51.520000000,"[""F3"", ""B3"", ""C4"", ""E4"", ""F4"", ""E5"", ""F5""]"
51.540000000,"[""F3"", ""B3"", ""C4"", ""E4"", ""F4"", ""F#4"", ""E5"", ""F5""]"
51.560000000,"[""F3"", ""B3"", ""C4"", ""E4"", ""F4"", ""F#4"", ""E5"", ""F5""]"
51.580000000,"[""F3"", ""C4"", ""E4"", ""F4"", ""F#4"", ""E5"", ""F5""]"
51.600000000,"[""F3"", ""C4"", ""E4"", ""F4"", ""F#4"", ""E5""]"
51.620000000,"[""G#3"", ""C4"", ""E4"", ""F4""]"
51.640000000,"[""G#3"", ""C4"", ""E4"", ""F4""]"
51.660000000,"[""G#3"", ""C4"", ""E4"", ""F4""]"
51.680000000,"[""C4"", ""F4""]"
51.700000000,"[""F3"", ""C4"", ""F4""]"
51.720000000,"[""F3"", ""C4"", ""F4""]"
51.740000000,"[""E3"", ""F3"", ""C4"", ""F4""]"
51.760000000,"[""E3"", ""F3"", ""B3"", ""C4"", ""F4"", ""C5""]"
51.780000000,"[""F3"", ""B3"", ""C4"", ""F4"", ""C5""]"
51.800000000,"[""F3"", ""B3"", ""C4"", ""F4"", ""C5""]"
51.820000000,"[""F3"", ""B3"", ""C4"", ""F4""]"
51.840000000,"[""F3"", ""C4"", ""F4""]"
51.860000000,"[""F3"", ""C4"", ""F4""]"
51.880000000,"[""F3"", ""C4"", ""F4""]"
51.900000000,"[""C4"", ""E4"", ""F4""]"
51.920000000,"[""C4"", ""E4"", ""F4""]"
51.940000000,"[""C4"", ""E4"", ""F4""]"
51.960000000,"[""C4"", ""E4"", ""F4""]"
51.980000000,"[""C4"", ""F4""]"
52.000000000,"[""E3"", ""C4"", ""F4"", ""F#4""]"
52.020000000,"[""E3"", ""C4"", ""F#4""]"
52.040000000,"[""E2"", ""E3"", ""B3"", ""C4"", ""G4"", ""G#4""]"
52.060000000,"[""E2"", ""E3"", ""B3"", ""G4"", ""G#4""]"
52.080000000,"[""E2"", ""E3"", ""B3"", ""G4"", ""G#4""]"
52.100000000,"[""E2"", ""E3"", ""B3"", ""G4"", ""G#4""]"
52.120000000,"[""E2"", ""E3"", ""B3"", ""G4""]"
52.140000000,"[""B3"", ""G4""]"
52.160000000,"[""G4""]"
52.180000000,"[""C4"", ""G4"", ""B4""]"
52.200000000,"[""C4"", ""G4"", ""B4"", ""B5""]"
52.220000000,"[""B3""]"
52.240000000,"[""B3""]"
52.260000000,"[""E3"", ""B3"", ""C5""]"
52.280000000,"[""E3"", ""B3"", ""B4"", ""C5"", ""C#5""]"
52.300000000,"[""B3"", ""B4"", ""C5"", ""C#5""]"
52.320000000,"[""B3"", ""B4"", ""C5"", ""C#5""]"
52.340000000,"[""B4"", ""C5"", ""C#5""]"
52.360000000,"[""B4"", ""C5"", ""C#5""]"
52.380000000,"[""B4"", ""C5"", ""C#5""]"
52.400000000,"[""B4"", ""C5""]"
52.520000000,"[""D#5"", ""E5"", ""F5""]"
52.540000000,"[""D#5"", ""E5"", ""F5""]"
52.560000000,"[""D#5"", ""E5"", ""F5""]"
52.580000000,"[""D#5"", ""E5"", ""F5""]"
52.600000000,"[""D#5"", ""E5"", ""F5""]"
52.620000000,"[""D#5"", ""E5"", ""F5""]"
52.640000000,"[""D#5"", ""E5"", ""F5""]"
52.660000000,"[""D#5"", ""E5""]"
52.680000000,"[""D#5"", ""E5""]"
52.700000000,"[""D#5"", ""E5""]"
52.720000000,"[""E5""]"
52.780000000,"[""F#5"", ""G5"", ""G#5""]"
52.800000000,"[""F#5"", ""G5"", ""G#5""]"
52.820000000,"[""F#5"", ""G5"", ""G#5""]"
52.840000000,"[""F#5"", ""G5"", ""G#5""]"
52.860000000,"[""F#5"", ""G5"", ""G#5""]"
52.880000000,"[""F#5"", ""G5"", ""G#5""]"
52.900000000,"[""F#5"", ""G5"", ""G#5""]"
52.920000000,"[""F#5"", ""G5""]"
52.940000000,"[""F#5"", ""G5""]"
52.960000000,"[""G5""]"
53.040000000,"[""A5"", ""A#5"", ""B5""]"
53.060000000,"[""A5"", ""A#5"", ""B5""]"
53.080000000,"[""A5"", ""A#5"", ""B5""]"
53.100000000,"[""A5"", ""A#5"", ""B5""]"
53.120000000,"[""A5"", ""A#5"", ""B5""]"
53.140000000,"[""A5"", ""A#5"", ""B5""]"
53.160000000,"[""A5"", ""A#5"", ""B5""]"
53.180000000,"[""A5"", ""A#5"", ""B5""]"
53.200000000,"[""A5"", ""A#5"", ""B5""]"
53.220000000,"[""A5"", ""A#5"", ""B5""]"
53.240000000,"[""A#5"", ""B5""]"
53.260000000,"[""A#5""]"
53.280000000,"[""B3"", ""C4""]"
53.300000000,"[""E3"", ""B3"", ""C4"", ""C5""]"
53.320000000,"[""E3"", ""B3"", ""C4"", ""C5""]"
53.340000000,"[""E3"", ""B3"", ""C4"", ""C5""]"
53.360000000,"[""E3"", ""B3"", ""C4""]"
